source,record_id,supplier,inspector,date,cc,model,color,po,po_qty,glove_type,order_type,sampling_size,critical_defects,major_defects,minor_defects,defect_qty,result,result_raw,gtd_issue,visual_issue,functional_issue,liner_issue,size_issue,important_issue,gtd_defects,visual_defects,functional_defects,liner_defects,size_defects,defect_rate,month,risk_level,has_defect,is_fail
Jiandaoyun Gloves / ZX FQC,69c124167ec3cca514a62911,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2026-03-22 16:00:00+00:00,333549,8647342,浅灰,4523879658,30.0,半指,replenishment翻单,3.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2026-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,69c12422508da96e498eb663,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2026-03-22 16:00:00+00:00,308787,8549940,黑色,4523873937,180.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,0.4,2026-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69c1242b0da2662d62abe59c,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2026-03-22 16:00:00+00:00,356209,8901065,黑色,4523857598,216.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,手指顶部拷边断线，线头,nan,nan,nan,手指顶部拷边断线,0.0,2.0,0.0,0.0,0.0,0.4,2026-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69c124356f4d53942c9f10a6,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2026-03-22 16:00:00+00:00,356209,8901066,白色,4523859985,600.0,半指,replenishment翻单,5.0,0.0,2.0,2.0,4.0,PASS,PASS合格,nan,手指顶部拷边断线，线头,nan,nan,nan,手指顶部拷边断线,0.0,4.0,0.0,0.0,0.0,0.8,2026-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69c1244076f2193fc97ff82d,49425 SHANDONG JIANHUA ZHONGXING GLO,李秀玲,2026-03-22 16:00:00+00:00,356209,8901065,黑色,1063437165,162.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,手指顶部拷边断线，线头,nan,nan,nan,手指顶部拷边断线,0.0,2.0,0.0,0.0,0.0,0.4,2026-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69c1feececa12091e76cbed6,49425 SHANDONG JIANHUA ZHONGXING GLO,袁成英,2026-03-23 16:00:00+00:00,124660,8787334,卡其,4523856155,192.0,半指,replenishment翻单,5.0,0.0,1.0,1.0,2.0,PASS,PASS合格,nan,线头   明线距边宽,nan,nan,0,线头    明线距边宽,0.0,2.0,0.0,0.0,0.0,0.4,2026-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69c22546183eca8134e08967,49425 SHANDONG JIANHUA ZHONGXING GLO,韩永红/3rd,2026-03-23 16:00:00+00:00,343239,8829988,深灰,4524294271,990.0,单层,replenishment翻单,5.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-03,Low,False,False
Jiandaoyun Gloves / ZX FQC,69c237ceeadbb01c4c3c7a26,49425 SHANDONG JIANHUA ZHONGXING GLO,韩永红/3rd,2026-03-23 16:00:00+00:00,343239,8827481,紫,4524299486,540.0,单层,replenishment翻单,5.0,0.0,0.0,1.0,1.0,PASS,PASS合格,nan,nan,nan,nan,0,0,0.0,1.0,0.0,0.0,0.0,0.2,2026-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69c2537b187625848c9a6d47,49425 SHANDONG JIANHUA ZHONGXING GLO,王振英,2026-03-23 16:00:00+00:00,343239,8771295,浅灰,4524328043,1920.0,单层,replenishment翻单,8.0,0.0,3.0,4.0,7.0,PASS,PASS合格,nan,针洞、抽丝、线头、重线不良,nan,nan,nan,针洞、抽丝、重线不良、线头,0.0,7.0,0.0,0.0,0.0,0.875,2026-03,Critical,True,False
Jiandaoyun Gloves / ZX FQC,69c2655bc9dd5728148356e5,49425 SHANDONG JIANHUA ZHONGXING GLO,韩永红/3rd,2026-03-23 16:00:00+00:00,124660,8787334,卡其,4523856155,192.0,半指,replenishment翻单,5.0,0.0,0.0,0.0,0.0,PASS,PASS合格,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-03,Low,False,False
